date,RREC2100
2017-08-01,61516.33087999999
2017-09-01,61986.16272
2017-10-01,59916.17773
2017-11-01,62347.17997000002
2017-12-01,63946.19568
2018-01-01,75563.03709999999
2018-02-01,57504.68784
2018-03-01,61570.08101
2018-04-01,54651.898790000014
2018-05-01,64805.059270000005
2018-06-01,61321.93299
2018-07-01,60203.57729999998
2018-08-01,54976.141310000006
2018-09-01,58998.99793000001
2018-10-01,53225.30518
2018-11-01,57127.58161
2018-12-01,54430.609980000016
2019-01-01,67403.65862
2019-02-01,50363.39344000001
2019-03-01,52363.51230999999
2019-04-01,49590.99031
2019-05-01,54500.42423000001
2019-06-01,60959.06807000001
2019-07-01,51921.63918
2019-08-01,50543.91669000002
2019-09-01,57796.08985
2019-10-01,51293.27353
2019-11-01,51398.24618000001
2019-12-01,55806.51557
2020-01-01,66037.43199000001
2020-02-01,52589.13872
2020-03-01,61264.865119999966
2020-04-01,34915.27666
2020-05-01,27018.30567
2020-06-01,37813.45092
2020-07-01,47015.761430000006
2020-08-01,48187.04216999998
2020-09-01,44185.98707999998
2020-10-01,50843.06260999999
2020-11-01,52300.67648
2020-12-01,56717.57825
2021-01-01,62230.99229000005
2021-02-01,47683.59853999999
2021-03-01,48245.23483000002
2021-04-01,50105.03938999999
2021-05-01,42685.23716
2021-06-01,44456.89689999998
2021-07-01,55066.44552000002
2021-08-01,40593.63961
2021-09-01,44759.68013999998
2021-10-01,48622.62395999996
2021-11-01,43969.36507999997
2021-12-01,48971.04007000002
2022-01-01,62241.75436999994
2022-02-01,32671.97149999997
2022-03-01,41666.65813000001
2022-04-01,42995.89246999999
2022-05-01,40951.85740000002
2022-06-01,44298.82510999997
2022-07-01,32712.14917999997
2022-08-01,41225.01484
2022-09-01,56951.02235999978
2022-10-01,37543.92059999995
2022-11-01,29768.94579999999
2022-12-01,43057.0553599999
2023-01-01,65999.52354999997
2023-02-01,36179.83925
2023-03-01,39777.15965999998
2023-04-01,43793.00078000001
2023-05-01,40890.14687000001
2023-06-01,44345.60488
2023-07-01,41467.25683999997
2023-08-01,41268.09725999999
2023-09-01,42615.20249999998
2023-10-01,40261.44465999999
2023-11-01,32184.59524
2023-12-01,39008.35510000002
2024-01-01,70528.64283000001
2024-02-01,39041.02754999999
2024-03-01,42257.15104
2024-04-01,42736.38762999998
2024-05-01,43403.23924000001
2024-06-01,43861.45713000004
2024-07-01,43543.28166999999
2024-08-01,36645.33127
2024-09-01,34745.14629
2024-10-01,36370.0201
2024-11-01,28649.31406
2024-12-01,38757.09803000001


 Definition: Recaudación del SRI: ICE, Operaciones Internas. Source: SRI
