date,RREC1200
2017-08-01,159238.79779999866
2017-09-01,138382.3397599991
2017-10-01,156686.1564699995
2017-11-01,165749.02104000025
2017-12-01,143366.0901899999
2018-01-01,164738.59637
2018-02-01,135331.95533
2018-03-01,143793.8617800001
2018-04-01,157293.0630099998
2018-05-01,164103.70241
2018-06-01,163452.01175
2018-07-01,173199.81618
2018-08-01,181722.23354
2018-09-01,154793.4867900005
2018-10-01,191739.9814499998
2018-11-01,170254.86673
2018-12-01,146630.9197099999
2019-01-01,171538.61262
2019-02-01,141245.4006599999
2019-03-01,137460.7082699999
2019-04-01,148040.7684
2019-05-01,159962.2838499999
2019-06-01,133854.90002
2019-07-01,166400.59406
2019-08-01,161576.3817900001
2019-09-01,136283.0883199999
2019-10-01,166943.0846800001
2019-11-01,145037.98341
2019-12-01,131822.9122600001
2020-01-01,164099.64378999974
2020-02-01,109149.17023000012
2020-03-01,117219.4685799999
2020-04-01,77835.53332999982
2020-05-01,98014.82143999993
2020-06-01,118602.6857599998
2020-07-01,102622.32300999966
2020-08-01,104208.63976999997
2020-09-01,115647.39040999996
2020-10-01,123872.69968999992
2020-11-01,134184.69174999997
2020-12-01,147663.18499999997
2021-01-01,140976.61774
2021-02-01,123770.00723
2021-03-01,153695.7694999999
2021-04-01,139044.98145
2021-05-01,151021.53195
2021-06-01,164887.6578900002
2021-07-01,175997.85548
2021-08-01,177279.5469700001
2021-09-01,180470.10628
2021-10-01,176038.2274500001
2021-11-01,190092.4324100001
2021-12-01,187935.38923
2022-01-01,197724.9780900004
2022-02-01,167801.44465
2022-03-01,198129.3470999999
2022-04-01,193080.01859
2022-05-01,195483.3729199997
2022-06-01,186218.7726000001
2022-07-01,193495.6672999999
2022-08-01,222872.16004
2022-09-01,219526.07700999943
2022-10-01,195196.0263199991
2022-11-01,203876.88449
2022-12-01,176626.3673200002
2023-01-01,182194.4596700011
2023-02-01,150627.8741700005
2023-03-01,174090.8122099999
2023-04-01,171018.0281799995
2023-05-01,189394.1916199999
2023-06-01,187821.3782900009
2023-07-01,183454.4629599995
2023-08-01,195693.0726800005
2023-09-01,182568.5525699989
2023-10-01,193261.1252299989
2023-11-01,177086.0904000005
2023-12-01,149686.4552599997
2024-01-01,175264.3873000001
2024-02-01,144826.0119099995
2024-03-01,151884.8637099999
2024-04-01,191171.6909900001
2024-05-01,208433.3254399989
2024-06-01,187611.0937499997
2024-07-01,221768.7308499998
2024-08-01,230943.3626199994
2024-09-01,204493.1895900003
2024-10-01,228028.6562399998
2024-11-01,216900.7186399997
2024-12-01,221113.7829300389


 Definition: Recaudación del SRI: IVA, Importaciones. Source: SRI
